model_id;manufacturer;airline_code;airline;airline_row;aircraft_id;aircraft_type;registration;livery;parent_livery;Zusatzinfo;aircraft_name;livery_note;extra_info;model_extra;special_note;Shop;Shop_url;Preis;Versandkosten;Eigenfluege;postcards_raw;postkarte_info;postkarte_url;Preis_Postkarte;Foto;Photo_Source_Url;Photo_Image_Url;Photo_Credit;logo_id;vorhanden;angekommen;bestellt_am;Wunsch;Wunsch_Prio;source_sheet;source_row
SO011;JC Wings;SO;Sonstige Airlines;Luftwaffe (German Air Force);AIB-ACJ350-900;Airbus ACJ350-900;10+01;;;I:Regierungsmaschine Deutschland - Luftwaffe | L:Bundesrepublik Deutschland;;Bundesrepublik Deutschland;Regierungsmaschine Deutschland - Luftwaffe;;;MW-Moba;https://mw-moba.de/Produkt/airbus-a350xwb-luftwaffe-bundesrepublik-deutschland-1001-jc-wings-lh4246-1400/;30;0,66;;I:andere Kennung | U:https://jjpostcards.com/de/ansichtskarten/38668-Deutschland-Regierung-A350.html;andere Kennung;https://jjpostcards.com/de/ansichtskarten/38668-Deutschland-Regierung-A350.html;1,35;https://www.planespotters.net/photo/1832221/10-01-luftwaffe-german-air-force-airbus-a350-941;https://www.planespotters.net/photo/1832221/10-01-luftwaffe-german-air-force-airbus-a350-941;https://cdn.plnspttrs.net/38465/10-01-luftwaffe-german-air-force-airbus-a350-941_PlanespottersNet_1832221_a0b9ae953a_o.jpg;Sinan Üstün;DE_GAF;Wahr;2025-12-06;;FALSCH;;Sonstige;20
WIS-SO-21;3DModels;SO;Sonstige Airlines;Luftwaffe (German Air Force);BOM-BD700;Bombardier BD-700 Global 5000;14+02;;;I:Regierungsmaschine Deutschland - Luftwaffe | L:Bundesrepublik Deutschland | M:3D-Druck;;Bundesrepublik Deutschland;Regierungsmaschine Deutschland - Luftwaffe;3D-Druck;;Aviation Center Berlin;https://aviation-center-berlin.de/p/3LUF2;43,31;;;U:https://jjpostcards.com/de/ansichtskarten/4572-deutschland-reg-bd-700-global-5000.html | I:andere Kennung;andere Kennung;https://jjpostcards.com/de/ansichtskarten/4572-deutschland-reg-bd-700-global-5000.html;1,05;https://www.planespotters.net/photo/227828/14-02-luftwaffe-german-air-force-bombardier-global-5000-bd-700-1a11;https://www.planespotters.net/photo/227828/14-02-luftwaffe-german-air-force-bombardier-global-5000-bd-700-1a11;https://cdn.plnspttrs.net/46289/14-02-luftwaffe-german-air-force-bombardier-global-5000-bd-700-1a11_PlanespottersNet_227828_c977104a98_o.jpg;Uwe Bethke;DE_GAF;Falsch;;;WAHR;1;Sonstige;21
ORD-SO-22;3D Design Deck;SO;Sonstige Airlines;Luftwaffe (German Air Force);BOM-CL601;Bombardier Challenger 601;12+05;;;I:Luftwaffe | M:3D Design Deck;;;Luftwaffe;3D Design Deck;;Aviationmegastore;https://www.aviationmegastore.com/de/modelle/challenger-601-luftwaffe-12-05-3d-design-deck-3dd0184-219659.html;39,62;1,19;;;;;;https://www.planespotters.net/photo/1087110/12-05-luftwaffe-german-air-force-bombardier-challenger-601-cl-600-2a12;https://www.planespotters.net/photo/1087110/12-05-luftwaffe-german-air-force-bombardier-challenger-601-cl-600-2a12;https://cdn.plnspttrs.net/33297/12-05-luftwaffe-german-air-force-bombardier-challenger-601-cl-600-2a12_PlanespottersNet_1087110_8a60185402_o.jpg;Günther Feniuk;DE_GAF;Falsch;;2026-06-08;FALSCH;;Sonstige;22
SO012;Herpa Wings;SO;Sonstige Airlines;German Cargo;BOE-707-330C;Boeing 707-330C;D-ABUA;;;I:German Cargo;;;German Cargo;;;Ebay Kontorbuer;https://www.ebay.de/itm/257315910925;15;1,62;;U:https://jjpostcards.com/de/ansichtskarten/26246-german-cargo-b707.html;;https://jjpostcards.com/de/ansichtskarten/26246-german-cargo-b707.html;0,85;https://www.airhistory.net/photos/0641225.jpg?m=1705010149;https://www.airhistory.net/photos/0641225.jpg?m=1705010149;;;FX_GEC;Wahr;2026-01-27;;FALSCH;;Sonstige;45
SO006;Herpa Wings;SO;Sonstige Airlines;Schweizer Luftwaffe (Swiss Air Force);JUN-JU52-3M;Junkers JU-52;A-703;;;I:Tante Ju;;;Tante Ju;;;2dehands Julien Lempereur;https://www.2dehands.be/u/jawan/33093180/;21;11;;U:https://jjpostcards.com/de/ansichtskarten/9756-luftwaffe-schweiz-ju-52.html;;https://jjpostcards.com/de/ansichtskarten/9756-luftwaffe-schweiz-ju-52.html;1,35;https://www.airhistory.net/photo/642702/A-703;https://www.airhistory.net/photo/642702/A-703;;;CH_SUI;Wahr;2025-05-27;;FALSCH;;Sonstige;46
SO003;Aeroclassics;SO;Sonstige Airlines;Arkia - Israeli Airlines;VIC-Viscount-800;Vickers Viscount 800;4X-AVF;;;;;;;;;Ebay mali_1123;;31,6;;;U:https://jjpostcards.com/de/ansichtskarten/3132-arkia-viscount.html;;https://jjpostcards.com/de/ansichtskarten/3132-arkia-viscount.html;0,85;https://live.staticflickr.com/65535/48996086863_0676291e4e_b.jpg;https://live.staticflickr.com/65535/48996086863_0676291e4e_b.jpg;https://live.staticflickr.com/65535/48996086863_0676291e4e_b.jpg;Caz Caswell collection;IZ_AIZ;Wahr;;;FALSCH;;Sonstige;47
SO013;JC Wings;SO;Sonstige Airlines;Air Belgium;AIB-A330-900neo;Airbus A330-900neo;OO-ABG;;;;;;;;;Ebay bigbird1946;https://www.ebay.de/itm/336405897835;26,5;3,54;;U:https://jjpostcards.com/de/ansichtskarten/43010-air-belgium-a330neo.html;;https://jjpostcards.com/de/ansichtskarten/43010-air-belgium-a330neo.html;1,35;https://www.airfleets.net/photo/Air-Belgium_OO-ABG_97032_a330.htm;https://www.airfleets.net/photo/Air-Belgium_OO-ABG_97032_a330.htm;;N46_Nanase;KF_ABB;Wahr;2026-02-13;;FALSCH;;Sonstige;48
SO014;JC Wings;SO;Sonstige Airlines;Virgin Orbit;BOE-747-400-VO;Boeing 747-400 LauncherOne Carrier Aircraft;N744VG;;;L:Virgin Orbit | I:Flight Test | M:with Rocket | N:Cosmic Girl;Cosmic Girl;Virgin Orbit;Flight Test;with Rocket;;Ebay bigbird1946;https://www.ebay.de/itm/336412101117;20,5;2,74;;;;;;http://ocdn.eu/images/pulscms/NDU7MDA_/a1b6ec02-cea2-4aab-8911-311b9d4c8293.jpeg;http://ocdn.eu/images/pulscms/NDU7MDA_/a1b6ec02-cea2-4aab-8911-311b9d4c8293.jpeg;http://ocdn.eu/images/pulscms/NDU7MDA_/a1b6ec02-cea2-4aab-8911-311b9d4c8293.jpeg;;US_OBT;Wahr;2026-02-13;;FALSCH;;Sonstige;49
SO015;NG Models;SO;Sonstige Airlines;COMAC;COM-C919-100;Comac C919-100;B-001J;;;L:Factory House Colors | I:Erstes Flugzeug, das komplett in China entwickelt und gefertigt wurde;;Factory House Colors;Erstes Flugzeug, das komplett in China entwickelt und gefertigt wurde;;;Ebay bigbird1946;https://www.ebay.de/itm/336426829170;23,01;6,05;;I:andere Livery | U:https://jjpostcards.com/de/ansichtskarten/43083-china-eastern-c919.html;andere Livery;https://jjpostcards.com/de/ansichtskarten/43083-china-eastern-c919.html;1,35;https://www.planespotters.net/photo/1470415/b-001j-comac-comac-c919-100er;https://www.planespotters.net/photo/1470415/b-001j-comac-comac-c919-100er;https://cdn.plnspttrs.net/10807/b-001j-comac-comac-c919-100er_PlanespottersNet_1470415_d45b33b1e6_o.jpg;cgo yyds;B_COM;Wahr;2026-02-27;;FALSCH;;Sonstige;50
ORD-SO-51;JC Wings;SO;Sonstige Airlines;Aeronautica Militare (Italian Air Force);AIB-A340-500;Airbus A340-500;I-TALY;;;I:Aeronautica Militare (Italian Air Force) | L:Repubblica Italiana;;Repubblica Italiana;Aeronautica Militare (Italian Air Force);;;Ebay buygoneworldlimited;https://www.ebay.de/itm/267614314330?itmmeta=01KQRRQMWSG4GF75WXKHBKD2HA&hash=item3e4f0e5f5a:g:LdgAAOSwY5tlDnV3;52,8;20,83;;;;;;https://www.planespotters.net/photo/710306/i-taly-governo-italiano-italian-government-airbus-a340-541;https://www.planespotters.net/photo/710306/i-taly-governo-italiano-italian-government-airbus-a340-541;https://cdn.plnspttrs.net/36893/i-taly-governo-italiano-italian-government-airbus-a340-541_PlanespottersNet_710306_308825148f_o.jpg;Giovanni Curto;AZ_IAM;Falsch;;2026-05-05;FALSCH;;Sonstige;51
SO018;Herpa Wings;SO;Sonstige Airlines;Germanwings;AIB-A319;Airbus A319;D-AKNJ;;;N:CITY OF ATHENS;CITY OF ATHENS;;;;;Kleinanzeigen.de Zolldenstein;https://www.kleinanzeigen.de/s-anzeige/grosse-sammlung-an-1-400-flugzeugmetallmodellen-abzugeben/3401381031-234-7939;15;4,62;;U:https://jjpostcards.com/de/ansichtskarten/4503-germanwings-a319.html | I:andere Kennung;andere Kennung;https://jjpostcards.com/de/ansichtskarten/4503-germanwings-a319.html;1,05;https://www.planespotters.net/photo/065192/d-aknj-germanwings-airbus-a319-112;https://www.planespotters.net/photo/065192/d-aknj-germanwings-airbus-a319-112;https://cdn.plnspttrs.net/15531/d-aknj-germanwings-airbus-a319-112_PlanespottersNet_065192_53a7d07733_o.jpg;Klaus Ecker;4U_GWI;Wahr;2026-05-28;;FALSCH;;Sonstige;52
SO010;Dragon Wings;SO;Sonstige Airlines;NASA;ROC-OV102;Space Shuttle Orbiter Columbia;OV-102;;;;;;;;;MW-Moba;https://mw-moba.de/Produkt/space-shuttle-orbiter-columbia-nasa-ov-102-dragon-wings-55532-1400/;60;1,48;;I:andere Kennung | U:https://jjpostcards.com/de/ansichtskarten/40969-NASA-Space-Shuttle.html;andere Kennung;https://jjpostcards.com/de/ansichtskarten/40969-NASA-Space-Shuttle.html;1,35;https://cdn2.picryl.com/photo/1991/06/14/sts-40-columbia-ov-102-lands-on-concrete-runway-22-at-eafb-california-5c3a64-1024.jpg;https://cdn2.picryl.com/photo/1991/06/14/sts-40-columbia-ov-102-lands-on-concrete-runway-22-at-eafb-california-5c3a64-1024.jpg;https://cdn2.picryl.com/photo/1991/06/14/sts-40-columbia-ov-102-lands-on-concrete-runway-22-at-eafb-california-5c3a64-1024.jpg;;US_NAS;Wahr;2025-11-12;;FALSCH;;Sonstige;59
SO008;Herpa Wings;SO;Sonstige Airlines;Buran Space Shuttle;BUR-OK1K1;Buran Space Orbiter OK-1K1;OK-GLI;;;;;;;;;Ebay DS AutoModelle;;14,79;8,9;;;;;;https://aero-bg.com/2020/11/10/35-godini-ot-parviya-polet-na-bts-002/;https://aero-bg.com/2020/11/10/35-godini-ot-parviya-polet-na-bts-002/;;;SU_BUR;Wahr;2025-10-27;;FALSCH;;Sonstige;60
SO007;JC Wings;SO;Sonstige Airlines;Virgin Galactic;SCA-SS2;SpaceShipTwo;N348MS;;;I:Composites 348 White Knight II (N348MS & N202VG);;;Composites 348 White Knight II (N348MS & N202VG);;;Flight-Shop.de;https://www.flight-shop.de/;34,24;3,85;;;;;;https://de.wikipedia.org/wiki/SpaceShipTwo#/media/Datei:SS2_and_VMS_Eve.jpg;https://de.wikipedia.org/wiki/SpaceShipTwo#/media/Datei:SS2_and_VMS_Eve.jpg;;;US_VGX;Wahr;2025-06-26;;FALSCH;;Sonstige;61
SO016;Patriot Model;SO;Sonstige Airlines;NASA;BOE-747-SCA;Boeing 747 Shuttle Carrier Aircraft;N905NA;;;;;;;;;Aviation Center Berlin;https://www.aviation-center-berlin.de/p/PT-400-023;98,77;14,07;;U:https://jjpostcards.com/de/ansichtskarten/13106-nasa-b747-space-shutlle.html;;https://jjpostcards.com/de/ansichtskarten/13106-nasa-b747-space-shutlle.html;1,35;https://www.planespotters.net/photo/313229/n905na-nasa-boeing-747-123;https://www.planespotters.net/photo/313229/n905na-nasa-boeing-747-123;https://cdn.plnspttrs.net/18572/n905na-nasa-boeing-747-123_PlanespottersNet_313229_a2731d17ec_o.jpg;Arne Klamp;US_NAS;Wahr;2026-05-19;;FALSCH;;Sonstige;62
SM001;Limox Wings;SM;Sondermaße;Austrian;VIC-Viscount-700;Vickers Viscount 779;OE-LAB;;;I:erstes AUA-Flugzeug;;;erstes AUA-Flugzeug;;'1:500;Kleinanzeigen Steffi;;19;7,5;;;;;;https://media.abpic.co.uk/pictures/full_size_0495/1751037-medium.jpg;https://media.abpic.co.uk/pictures/full_size_0495/1751037-medium.jpg;;;OS_AUA;Wahr;2025-05-26;;FALSCH;;Sondermaß;4
SM002;Corgi;SM;Sondermaße;Pan Am;BOE-314;Boeing 314 Clipper;NC18605;;;N:Dixie Clipper;Dixie Clipper;;;;'1:350;Leboncoin pat33600;;17;6,95;;I:andere Kennung | U:https://jjpostcards.com/de/ansichtskarten/3024-pan-american-boeing-314.html;andere Kennung;https://jjpostcards.com/de/ansichtskarten/3024-pan-american-boeing-314.html;1,35;https://www.clipperflyingboats.com/wp-content/images/314-138-laguardia1.jpg;https://www.clipperflyingboats.com/wp-content/images/314-138-laguardia1.jpg;https://www.clipperflyingboats.com/wp-content/images/314-138-laguardia1.jpg;W. Hoff;PA_PAA;Wahr;2025-06-02;;FALSCH;;Sondermaß;5
SM003;Sky-Stars;SM;Sondermaße;Lufthansa;DOR-DOX;Dornier Do X;D-1929;;;;;;;;'1:350;Ebay herzlichst-willkommen;https://www.ebay.de/itm/205689921146;25;14,49;;U:https://jjpostcards.com/de/ansichtskarten/40001-Lufthansa-Dornier-Do-X.html;;https://jjpostcards.com/de/ansichtskarten/40001-Lufthansa-Dornier-Do-X.html;1,35;https://de.wikipedia.org/wiki/Dornier_Do_X#/media/Datei:Dornier_Do-X_(15136810048).jpg;https://de.wikipedia.org/wiki/Dornier_Do_X#/media/Datei:Dornier_Do-X_(15136810048).jpg;;;LH_DLH;Wahr;2025-10-10;;FALSCH;;Sondermaß;6
